ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORI
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;1;Education;M;2
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;31
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;24
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;15
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;9
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;15
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;58
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;43
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;18
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;24
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;36
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;14
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;5
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;F;29
2013;04801;Firenze - Universit  degli studi;Toscana;CENTRO;Dottorato di ricerca;9;Health and welfare;M;26
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;8
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;5
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;5
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2013;04601;Lucca - Scuola IMT Alti Studi;Toscana;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;6
2013;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;1
2013;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;20
2013;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;14
2013;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;4
2013;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;2
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;1;Education;F;11
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;1;Education;M;2
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;22
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;16
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;7
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;6
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;14
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;11
2013;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;9;Health and welfare;F;1
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;1
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;8
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;6
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;18
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;7
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;2
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;15
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;27
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;6
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;6
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;9;Health and welfare;F;9
2013;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;9;Health and welfare;M;5
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;1;Education;F;8
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;2;Arts and Humanities;F;4
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;2;Arts and Humanities;M;3
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;F;4
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;3;Social sciences, journalism and information;M;4
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;F;8
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;4;Business, administration and law;M;4
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;11
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;5
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;9;Health and welfare;F;2
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;9;Health and welfare;M;1
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;99;Field unknown;F;1
2013;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;99;Field unknown;M;1
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;F;8
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;M;6
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;13
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;10
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;16
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;21
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;3
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;8
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;6
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;5
2013;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;F;2
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;1;Education;F;3
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;1;Education;M;3
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;F;41
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;M;40
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;18
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;18
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;36
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;24
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;59
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;79
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;13
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;37
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;15
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;45
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;38
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;26
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;57
2013;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;20
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;F;1
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;13
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;5
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;11
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;14
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);F;1
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;10
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;11
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;14
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;6
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;5
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;15
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;7
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;F;6
2013;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;M;2
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;F;8
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;M;5
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;5
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;5
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;14
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;25
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;19
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;6;Information and Communication Technologies (ICTs);M;11
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;F;2
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;7;Engineering, manufacturing and construction;M;6
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;F;6
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;8;Agriculture, forestry, fisheries and veterinary;M;6
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;26
2013;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;13
2013;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;8
2013;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;M;35
2013;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;F;5
2013;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;9;Health and welfare;M;3
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;F;9
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;2;Arts and Humanities;M;6
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;F;6
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;3;Social sciences, journalism and information;M;8
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;F;7
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;4;Business, administration and law;M;1
2013;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;5;Natural sciences, mathematics and statistics;F;29
