ANNO;AteneoCOD;AteneoNOME;AteneoREGIONE;AteneoAREAGEO;CorsoTIPO;COD_FoET2013;DESC_FoET2013;Genere;DOTTORANDI
2013/2014;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;111
2013/2014;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;1
2013/2014;04302;Camerino - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;1
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;01;Education;F;3
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;01;Education;M;1
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;02;Arts and Humanities;F;61
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;02;Arts and Humanities;M;36
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;F;39
2013/2014;04301;Macerata - Universit  degli studi;Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;M;30
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;F;27
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;M;29
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;43
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;21
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;12
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;40
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;45
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;85
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;18
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;12
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;09;Health and welfare;F;38
2013/2014;04201;Ancona - Universit  Politecnica delle Marche;Marche;CENTRO;Dottorato di ricerca;09;Health and welfare;M;27
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;01;Education;F;1
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;01;Education;M;3
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;02;Arts and Humanities;F;21
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;02;Arts and Humanities;M;12
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;03;Social sciences, journalism and information;F;6
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;03;Social sciences, journalism and information;M;11
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;F;15
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;04;Business, administration and law;M;13
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;31
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;25
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;09;Health and welfare;F;3
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;09;Health and welfare;M;5
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;99;Field unknown;F;18
2013/2014;04101;"Urbino - Universit  degli studi ""Carlo Bo""";Marche;CENTRO;Dottorato di ricerca;99;Field unknown;M;18
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;F;21
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;M;11
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;28
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;22
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;80
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;65
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;24
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;56
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;48
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;27
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;F;5
2013/2014;03801;Ferrara - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;M;11
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;01;Education;F;21
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;01;Education;M;5
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;F;126
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;M;79
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;F;47
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;M;23
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;114
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;130
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;216
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;213
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;28
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;93
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;76
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;126
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;103
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;65
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;124
2013/2014;03701;Bologna - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;72
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;33
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;31
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;30
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;33
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;2
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;26
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;26
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;62
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;14
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;10
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;53
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;20
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;F;25
2013/2014;03601;Modena e Reggio Emilia - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;99;Field unknown;M;14
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;F;21
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;M;12
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;F;7
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;M;5
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;6
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;14
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;80
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;84
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;2
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;36
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;22
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;34
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;F;29
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;08;Agriculture, forestry, fisheries and veterinary;M;17
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;51
2013/2014;03401;Parma - Universit  degli studi;Emilia Romagna;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;26
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;F;6
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;M;8
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;47
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;109
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;11
2013/2014;03202;Trieste - Scuola internazionale superiore di studi avanzati;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;15
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;F;26
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;M;19
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;F;3
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;03;Social sciences, journalism and information;M;3
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;3
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;4
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;132
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;116
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;3
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;7
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;13
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;M;36
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;09;Health and welfare;F;21
2013/2014;03201;Trieste - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;09;Health and welfare;M;10
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;F;37
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;02;Arts and Humanities;M;31
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;04;Business, administration and law;F;25
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;04;Business, administration and law;M;13
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;F;19
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;05;Natural sciences, mathematics and statistics;M;27
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);F;4
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;06;Information and Communication Technologies (ICTs);M;17
2013/2014;03001;Udine - Universit  degli studi;Friuli Venezia Giulia;NORD-EST;Dottorato di ricerca;07;Engineering, manufacturing and construction;F;24
